 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.469609  -0.680552  -0.822179   0.315524  -0.674473 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.008432   0.900988  -0.458494  -0.386291  -0.283058 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.258792  -0.932411  -0.111374  -0.991830   0.908154 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.372532  -0.911499  -0.467582   0.276246  -0.223691 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.929408  -0.851359  -0.250172   0.793651   0.928718 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.360313   0.602564  -0.632979   0.135588  -0.357547 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.672768  -0.697958   0.991835  -0.703768   0.011598 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.045450  -0.684520  -0.325567   0.527445   0.937682 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.136529   0.975540   0.266876  -0.866765  -0.628325 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.637709   0.262907   0.417707  -0.673077  -0.785859 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.598418  -0.689768  -0.569345   0.567451  -0.081366 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.689683   0.466397   0.594337   0.139506  -0.705851 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.970117  -0.504358  -0.677692  -0.983392   0.102576 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.782785   0.645762  -0.275803  -0.747351  -0.433313 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.446894  -0.910954   0.335595  -0.451176  -0.214811 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.449568   0.637034  -0.086070  -0.138834  -0.512889 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.008054   0.369688  -0.327909  -0.690355   0.346922 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.278879  -0.663922   0.988973  -0.087865  -0.792167 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.188811  -0.137967  -0.543243  -0.672433   0.837630 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.935979   0.712035  -0.026380  -0.627733   0.065811 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.967818   0.485386   0.894511   0.170983   0.265653 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.366440   0.903383   0.652777   0.889378  -0.733776 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.504157  -0.886388  -0.825091   0.620361   0.427801 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.246722   0.739517  -0.184538  -0.390347   0.020059 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.755482  -0.722747   0.499459  -0.205020   0.493064 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.229130   0.182052  -0.303305  -0.703239   0.157292 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.503252   0.254292   0.563669  -0.378769  -0.792801 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.820938  -0.322817  -0.245652   0.191062  -0.656761 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.278794  -0.667575  -0.387797   0.669574   0.795006 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.914409   0.064065   0.689851  -0.114445   0.014698 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.738640   0.284191  -0.421428   0.076302  -0.909580 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.768730   0.021928  -0.340545   0.080690  -0.986070 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.314618  -0.482965   0.817544  -0.900181   0.836554 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.547148   0.100016   0.941398  -0.312085  -0.667349 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.853356   0.281306   0.460787   0.775745   0.977673 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.060520  -0.598774   0.552373  -0.377401   0.221535 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.540346  -0.765664  -0.238092   0.896178  -0.469330 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.882847   0.306301   0.158762   0.697174   0.408292 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.313446   0.382734   0.247429  -0.567879  -0.092752 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.144722  -0.367699   0.323075  -0.253143   0.156760 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.557568  -0.671698   0.429808   0.329984  -0.105689 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.038490   0.051454   0.756931  -0.729248  -0.274927 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.255407   0.572931   0.491770  -0.213981   0.098700 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.294266  -0.193749   0.285028   0.303207   0.975244 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.851336  -0.991028   0.929186  -0.155569   0.512276 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.798531   0.831929  -0.817343  -0.833898  -0.925399 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.590982  -0.332556  -0.697657  -0.370409  -0.223498 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.934895  -0.335712   0.960078  -0.503742  -0.480025 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.406278  -0.053766  -0.678332   0.386298   0.643122 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.103485   0.983113  -0.795072  -0.419431   0.959699 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.099385  -0.134343   0.376650   0.877445  -0.549646 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.969964   0.037680  -0.659883   0.054234   0.434417 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.837072  -0.560634   0.183476  -0.614876   0.746541 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.764946   0.902900  -0.534889  -0.586310  -0.997281 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.438632  -0.151789   0.378853  -0.087702   0.297287 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.278371  -0.178744   0.519308  -0.180914   0.105831 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.378953   0.557420   0.574303   0.162550  -0.018947 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.770277   0.715661   0.366488  -0.789574   0.029938 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.717214   0.636027   0.419235  -0.925374   0.829390 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.312104  -0.446340  -0.710732  -0.178574  -0.936257 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.179173   0.315484  -0.330771  -0.193418  -0.274717 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.218990  -0.999775  -0.165602   0.465701  -0.162779 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.802504   0.358082   0.861624  -0.575048   0.566481 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.550858   0.756106   0.609912  -0.157633  -0.273136 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.975810   0.761705   0.092705  -0.676558   0.046659 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.675466   0.334631  -0.299302   0.669626  -0.742896 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.804447   0.345876   0.480658   0.808880   0.639546 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.641731  -0.307140  -0.833423  -0.926142  -0.060910 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.061932  -0.416615   0.489550  -0.412343  -0.108757 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.492232  -0.248460  -0.921148   0.198109  -0.243942 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.598169   0.737957   0.452488   0.425160  -0.391185 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.896230  -0.576216  -0.193670  -0.053111  -0.549716 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.419319   0.796575  -0.335919  -0.721543   0.155548 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.780303   0.068851  -0.686849   0.637779  -0.420118 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.900955   0.908610  -0.606258  -0.121878  -0.555429 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.274556  -0.439270   0.273595  -0.141524  -0.252496 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.263413  -0.878001  -0.340868   0.931393   0.221129 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.878393   0.457946  -0.843475   0.950425   0.865376 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.883165   0.800255   0.994876  -0.773482  -0.866794 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.584769  -0.115434  -0.994598  -0.921139   0.638036 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.381161  -0.083258  -0.188769  -0.006336   0.901779 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.257362   0.781014  -0.146488  -0.174296   0.527004 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.738493  -0.592755  -0.738373   0.887296  -0.654615 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.366906  -0.488166   0.585145   0.938740  -0.044637 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.535372   0.390016  -0.924153   0.653167  -0.693482 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.036701  -0.524170  -0.142781   0.973479  -0.324995 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.020482  -0.368364  -0.450573   0.943269   0.869237 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.167448   0.572932  -0.406961   0.678439  -0.400153 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.191008  -0.111178   0.494005  -0.608534   0.948467 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.968024  -0.616196   0.424155  -0.883111  -0.648081 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.851283  -0.899058   0.380432  -0.765188  -0.730412 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.492861  -0.937283   0.724646   0.093543  -0.508612 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.645908   0.444486  -0.195941  -0.244957   0.044330 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.860751   0.840163  -0.825681   0.823644   0.984996 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.416089   0.294034  -0.641183  -0.478912   0.674959 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.218140  -0.149754  -0.944378   0.863425  -0.221034 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.448598   0.157137  -0.732200   0.748016   0.310967 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.190353   0.272588  -0.064949   0.515134   0.034017 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.322647   0.355813   0.555906   0.702204  -0.892548 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.100086   0.517901  -0.578703  -0.937601  -0.505946 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.354156   0.697472   0.884034  -0.250736   0.657279 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.575605   0.667895  -0.524803   0.993634  -0.949254 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.093386   0.880198   0.501634  -0.964688   0.123091 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.976559   0.847093  -0.304309  -0.933533   0.551295 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.909146   0.420267   0.349136  -0.951375   0.623566 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.862202   0.339954  -0.657009  -0.593651  -0.234563 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.678476  -0.980776  -0.642954  -0.626365  -0.081730 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.566124  -0.152044   0.783587   0.000604   0.366928 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.639287   0.023500  -0.794683  -0.771386   0.899624 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.511024   0.365167  -0.781976  -0.371780  -0.956863 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.486982  -0.875217  -0.693223  -0.608454   0.151806 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.235816  -0.605451  -0.483094   0.776014   0.389550 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.337666   0.735295   0.718090   0.686944   0.498210 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.749412  -0.270036   0.654529  -0.008773  -0.172653 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.674366  -0.256494  -0.866215   0.956423   0.803738 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.809599   0.297776  -0.561109  -0.455517  -0.464935 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.171768   0.159949   0.977692  -0.926026   0.657229 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.509350   0.969617   0.662073   0.583020  -0.022747 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.707015   0.404359  -0.631248  -0.533699  -0.124466 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.829452  -0.631383  -0.630147  -0.479221   0.800793 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.672043   0.279190   0.811387  -0.686572  -0.977970 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.276735   0.809685  -0.714811   0.309197  -0.132099 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.484412  -0.936546  -0.519039  -0.987989   0.987983 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.694170   0.834200  -0.644642  -0.763271  -0.989442 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.040372  -0.895044   0.074035   0.371423   0.232850 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.013447  -0.567122   0.667009   0.653479   0.915028 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.935442   0.332774   0.550449  -0.588632   0.779572 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.756967   0.283709  -0.578401  -0.802062   0.184841 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.090689   0.546551   0.290089  -0.440625  -0.080486 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.768627   0.950408   0.176069   0.547700  -0.397323 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.014672   0.889425  -0.273115   0.359021   0.343962 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.364194   0.512536  -0.724270   0.989839  -0.816154 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.063316   0.445268  -0.719976  -0.808664  -0.686415 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.848113   0.351278   0.388046   0.385669  -0.354349 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.008554   0.126619  -0.276967   0.211825   0.458897 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.167753   0.245800  -0.380125  -0.512737  -0.658417 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.685368   0.789987   0.404327  -0.643778  -0.831424 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.064319  -0.349323  -0.951433  -0.330543  -0.596439 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.584344   0.385921   0.197173   0.381538  -0.483646 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.314436   0.147075  -0.959068   0.336274   0.767859 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.073524   0.458269   0.758747  -0.760306  -0.263184 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.129474  -0.771141  -0.933261   0.093244  -0.656820 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.484173   0.368878   0.931053  -0.696846   0.593957 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.660468  -0.276291  -0.215791  -0.823156  -0.224311 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.841444   0.020794  -0.541108  -0.913057   0.323827 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.931586   0.367351   0.257478   0.334901   0.703648 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.976245   0.771340   0.709288   0.569974  -0.854836 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.667873   0.908025  -0.644872  -0.260257   0.047174 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.475018   0.828522  -0.536864   0.196070  -0.545553 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.476533   0.086446  -0.811064   0.931759  -0.950177 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.417116   0.957349   0.671510   0.742973   0.175435 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.992973   0.341340   0.346032   0.910961   0.146816 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.820401   0.580057  -0.871050   0.999602   0.185772 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.520589  -0.521859   0.231952   0.230480  -0.074228 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.767827  -0.358736  -0.189232  -0.643028   0.219241 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.733692   0.654270  -0.241254   0.739035   0.386024 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.248048   0.219990  -0.868800   0.212305   0.543285 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.402891  -0.128217   0.044404   0.609040  -0.002252 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.313885   0.809060  -0.931740   0.282874   0.901378 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.963981  -0.506637  -0.489169  -0.838751  -0.028491 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.881547  -0.376665   0.581544  -0.729580   0.838671 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.802980   0.927833  -0.014740  -0.402875  -0.288290 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.465242   0.765930  -0.769161   0.528168   0.286920 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.496998  -0.356175  -0.283773  -0.766438  -0.420825 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.719601   0.459537  -0.232073   0.722080   0.268755 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.878365  -0.280766   0.011886  -0.765584   0.972503 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.268437   0.082236   0.344195   0.381772  -0.873808 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.748798  -0.344466  -0.482586   0.560417   0.312061 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.550674   0.146790   0.687969  -0.735546  -0.246084 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.998721   0.272218  -0.438745   0.385850   0.777005 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.644929  -0.999378  -0.052994  -0.506859   0.863170 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.775832   0.076302   0.205923  -0.040727   0.128579 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.661503   0.274622  -0.944957   0.588772  -0.865917 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.271795  -0.964691   0.476987  -0.782445  -0.779122 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.848948  -0.450041  -0.429689  -0.940082   0.132890 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.805358  -0.552745  -0.339167  -0.937876  -0.259365 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.899307  -0.382647  -0.953208   0.340695   0.784076 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.423919   0.915208   0.783448  -0.175626  -0.407143 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.375953  -0.000305   0.473947  -0.380652  -0.580175 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.202372  -0.082959   0.831277  -0.471890   0.966384 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.343597   0.739323   0.582934  -0.582783  -0.602585 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.233261   0.906108   0.735336  -0.763666   0.310552 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.344806   0.154964   0.568290   0.559878   0.895412 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.031223   0.684200   0.728523  -0.370830  -0.556826 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.625058   0.492059  -0.522665  -0.178826   0.427928 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.700631  -0.517638   0.544523  -0.409251  -0.387570 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.192697   0.840603  -0.371864   0.586020  -0.037724 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.081379  -0.721491   0.127949  -0.658267  -0.804536 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.728716   0.239141  -0.421029  -0.988503   0.495508 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.404482  -0.198236   0.563526   0.050396  -0.401553 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.389164  -0.727249  -0.084869  -0.406308   0.236994 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.769534  -0.409785  -0.820264  -0.315638  -0.834288 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
  0.780197   0.892813  -0.405592  -0.863191   0.827342 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.739575   0.123814  -0.789637   0.952908   0.980160 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
 -0.124847   0.076141   0.692857   0.894927   0.781744 
 -0.061551  -0.870438   0.976670   0.165583  -0.153007 
