0.246677 0.910681 0.538197 0.952467 0.459118 
0.527389 0.721297 0.357579 0.646026 0.000497874 
0.396429 0.484244 0.126776 0.514439 0.332703 
0.464425 0.520385 0.694033 0.125249 0.654849 
0.253796 0.762336 0.393713 0.652237 0.0390993 
0.986163 0.189944 0.758214 0.367439 0.986156 
0.42031 0.688379 0.297699 0.349781 0.196184 
0.318479 0.843565 0.975819 0.816178 0.894221 
0.758817 0.684699 0.0706602 0.575168 0.089496 
0.649606 0.73792 0.52374 0.604364 0.558988 
0.292632 0.377649 0.528414 0.654728 0.348572 
0.405553 0.727907 0.524334 0.179593 0.0780077 
0.898389 0.000713693 0.8074 0.884836 0.0265311 
0.30248 0.115294 0.573885 0.545459 0.282621 
0.668353 0.179546 0.587432 0.30845 0.791132 
0.771079 0.418916 0.00627141 0.402891 0.136986 
0.686447 0.56339 0.380478 0.306219 0.427423 
0.739634 0.766746 0.289555 0.343858 0.836725 
0.192349 0.198808 0.645794 0.913741 0.659995 
0.688971 0.879528 0.853955 0.531432 0.43933 
0.126118 0.533462 0.0990756 0.221154 0.304484 
0.959579 0.789666 0.68853 0.687191 0.825557 
0.101473 0.190717 0.00609506 0.217497 0.472972 
0.452654 0.27882 0.648067 0.506462 0.833901 
0.952785 0.529274 0.587889 0.480454 0.129774 
0.0404837 0.60875 0.0953628 0.982955 0.738966 
0.470861 0.925449 0.216824 0.000723745 0.628653 
0.888842 0.999538 0.070032 0.822368 0.983622 
0.217383 0.941291 0.0416008 0.949407 0.481346 
0.659186 0.915125 0.120419 0.726383 0.72252 
0.520584 0.861341 0.991864 0.779069 0.062229 
0.484845 0.971226 0.11194 0.643197 0.220847 
0.772062 0.660624 0.129714 0.875564 0.464769 
0.482665 0.858053 0.180517 0.415746 0.294719 
0.789063 0.257286 0.216437 0.264505 0.541396 
0.359215 0.98634 0.530944 0.22325 0.288014 
0.221228 0.272371 0.17451 0.958618 0.326449 
0.805989 0.207007 0.497134 0.562078 0.42269 
0.927172 0.244409 0.340809 0.586918 0.768792 
0.780968 0.530108 0.732188 0.806599 0.861201 
0.627468 0.75902 0.422664 0.0667716 0.548127 
0.812373 0.46774 0.152596 0.339913 0.00183187 
0.614282 0.263003 0.905417 0.422306 0.90374 
0.414075 0.129945 0.779851 0.426087 0.998191 
0.777257 0.791457 0.816837 0.423383 0.579907 
0.0830576 0.530075 0.411324 0.659872 0.944161 
0.239586 0.61233 0.914502 0.979866 0.596298 
0.138063 0.708855 0.99138 0.531256 0.147735 
0.490135 0.551615 0.57259 0.0912617 0.832858 
0.635693 0.728396 0.413936 0.799041 0.625034 
0.848352 0.591609 0.441717 0.0574992 0.233217 
0.942567 0.668964 0.889082 0.722647 0.533201 
0.792429 0.115798 0.281656 0.474493 0.418553 
0.329331 0.504031 0.0394749 0.323161 0.0966267 
0.201995 0.588966 0.862715 0.847616 0.546035 
0.187046 0.35389 0.590162 0.75464 0.807529 
0.162372 0.175301 0.510198 0.925399 0.0196436 
0.128588 0.038795 0.53408 0.914964 0.977197 
0.639049 0.0647323 0.405593 0.785384 0.415275 
0.921569 0.0821987 0.58249 0.118132 0.572647 
0.182391 0.523568 0.263746 0.799688 0.070666 
0.520007 0.902183 0.24411 0.477989 0.0715387 
0.231642 0.234456 0.322438 0.502604 0.660475 
0.741282 0.389202 0.313618 0.953884 0.341137 
0.0595703 0.953991 0.665559 0.50025 0.543096 
0.46733 0.353772 0.744528 0.976284 0.42164 
0.136292 0.162903 0.158266 0.822954 0.815744 
0.934007 0.939329 0.384406 0.577883 0.610907 
0.62855 0.714714 0.668546 0.270053 0.0262814 
0.498335 0.793772 0.890774 0.961689 0.00378157 
0.576028 0.677977 0.505298 0.240584 0.387155 
0.993271 0.348931 0.645293 0.593746 0.217914 
0.0541665 0.160968 0.987551 0.0929156 0.134607 
0.493687 0.666971 0.764632 0.508778 0.670137 
0.0990542 0.272318 0.535047 0.503583 0.74129 
0.311701 0.611411 0.695486 0.960883 0.629163 
0.776134 0.811969 0.525456 0.543605 0.0377035 
0.716833 0.424373 0.403255 0.4689 0.0191663 
0.341386 0.836315 0.700397 0.184847 0.152853 
0.847221 0.714661 0.0642013 0.133573 0.35701 
0.335928 0.307108 0.724056 0.179331 0.903768 
0.219919 0.669656 0.475079 0.656074 0.228711 
0.260771 0.506377 0.0752691 0.762517 0.759449 
0.771386 0.225764 0.565195 0.99797 0.135041 
0.898357 0.0999766 0.081091 0.240635 0.419875 
0.579688 0.527784 0.176255 0.13494 0.24319 
0.287333 0.176005 0.21535 0.524991 0.962265 
0.233067 0.0140051 0.54121 0.0864857 0.709553 
0.806041 0.254351 0.318922 0.758352 0.954295 
0.420414 0.410044 0.672893 0.648857 0.30364 
0.604843 0.212395 0.387817 0.297068 0.737062 
0.507996 0.552615 0.156026 0.582713 0.343093 
0.0949591 0.825598 0.602967 0.608406 0.946889 
0.571303 0.897967 0.0990565 0.358221 0.19615 
0.616352 0.73811 0.99946 0.538365 0.0176819 
0.707108 0.433818 0.704474 0.353192 0.0898787 
0.331308 0.469532 0.172159 0.55569 0.325237 
0.604766 0.959268 0.455532 0.0402948 0.89421 
0.641199 0.938359 0.869719 0.200757 0.940925 
0.172576 0.866672 0.873163 0.0159187 0.713141 
0.369689 0.584202 0.883801 0.831617 0.410862 
0.355723 0.0580421 0.165274 0.628915 0.538573 
0.383017 0.479298 0.482113 0.936275 0.580498 
0.457069 0.581282 0.59606 0.816489 0.266171 
0.305883 0.942379 0.899861 0.224573 0.613327 
0.710838 0.163687 0.347647 0.113284 0.592377 
0.627186 0.339368 0.618985 0.806289 0.809894 
0.689564 0.0978454 0.324223 0.227679 0.130842 
0.150802 0.463293 0.768827 0.551598 0.430704 
0.921356 0.187177 0.299072 0.832983 0.14863 
0.634912 0.889099 0.926122 0.442038 0.996609 
0.284687 0.869814 0.674662 0.656766 0.116363 
0.663175 0.741585 0.852398 0.529522 0.229691 
0.750197 0.593934 0.91725 0.707011 0.742761 
0.108447 0.461398 0.665419 0.646309 0.238003 
0.343663 0.46817 0.129411 0.303129 0.255943 
0.878346 0.185815 0.680305 0.866779 0.461646 
0.0635575 0.763137 0.182845 0.910381 0.215481 
0.735852 0.695033 0.848821 0.239828 0.125469 
0.253613 0.0815168 0.46777 0.785379 0.863413 
0.482256 0.808364 0.621787 0.426294 0.116684 
0.715323 0.131995 0.426769 0.908494 0.159055 
0.605062 0.302333 0.00602947 0.570512 0.290513 
0.697633 0.253878 0.266031 0.0845217 0.846323 
0.917631 0.8783 0.151079 0.768729 0.364189 
0.308194 0.625264 0.323647 0.329935 0.041761 
0.711149 0.972665 0.15948 0.730651 0.630031 
0.0687975 0.51435 0.485373 0.637107 0.112953 
0.869335 0.0920288 0.707858 0.0880841 0.799862 
0.71478 0.689718 0.611701 0.112761 0.474183 
0.88288 0.110329 0.509804 0.251962 0.822888 
0.509172 0.861205 0.780653 0.306326 0.763651 
0.700428 0.254637 0.254713 0.368108 0.0652056 
0.743705 0.725552 0.726493 0.86619 0.594801 
0.302929 0.214415 0.676058 0.587111 0.441686 
0.514841 0.081483 0.990862 0.278234 0.306118 
0.456335 0.702125 0.584174 0.545397 0.0987024 
0.329425 0.456636 0.2614 0.209577 0.425254 
0.522855 0.94355 0.843452 0.882628 0.556998 
0.154245 0.104556 0.90631 0.953457 0.715715 
0.94961 0.373518 0.889215 0.383896 0.796886 
0.811787 0.236192 0.934778 0.561725 0.0545484 
0.180402 0.885305 0.622108 0.0526244 0.257866 
0.978186 0.423956 0.768285 0.646705 0.78137 
0.943477 0.433575 0.169682 0.540019 0.534121 
0.00290131 0.787505 0.187906 0.518401 0.258558 
0.037581 0.204833 0.317919 0.249068 0.672793 
0.302183 0.585408 0.738348 0.98707 0.35015 
0.406262 0.712592 0.401402 0.468508 0.657586 
0.429752 0.0430384 0.430998 0.183083 0.864104 
0.934189 0.48784 0.0751913 0.919491 0.533015 
0.357452 0.0881832 0.786454 0.35376 0.96566 
0.393814 0.328901 0.340582 0.624623 0.656052 
0.748211 0.922197 0.723899 0.000156644 0.354586 
0.0896642 0.87015 0.142438 0.687886 0.205078 
0.491045 0.428452 0.198375 0.697133 0.501639 
0.692337 0.901498 0.49137 0.537329 0.91183 
0.447067 0.639949 0.130525 0.332582 0.51942 
0.0337911 0.683178 0.769343 0.92036 0.868157 
0.720244 0.108318 0.423212 0.796451 0.323932 
0.260605 0.907537 0.856332 0.737937 0.392402 
0.579962 0.825947 0.739344 0.353618 0.668645 
0.0118767 0.173591 0.926732 0.33429 0.312068 
0.683814 0.427554 0.926049 0.373174 0.777165 
0.122066 0.913982 0.0984451 0.745291 0.470078 
0.125576 0.98431 0.359005 0.335413 0.750648 
0.545391 0.632093 0.305526 0.983976 0.237622 
0.763839 0.0172069 0.275946 0.10261 0.805842 
0.00971986 0.8591 0.332308 0.864194 0.537407 
0.0749183 0.218288 0.773535 0.151053 0.242948 
0.0328121 0.194364 0.66413 0.281029 0.353596 
0.248175 0.614681 0.336223 0.781796 0.262507 
0.313033 0.804071 0.455981 0.0475673 0.147263 
0.907557 0.771605 0.191937 0.131504 0.887401 
0.771776 0.980021 0.694023 0.394465 0.812709 
0.957756 0.714896 0.251719 0.0370309 0.851458 
0.778586 0.924067 0.617622 0.774443 0.361504 
0.543698 0.749374 0.229887 0.554221 0.853578 
0.605363 0.689602 0.926307 0.0993763 0.639492 
0.238549 0.838016 0.0329711 0.137456 0.0709632 
0.139454 0.538339 0.578575 0.71941 0.235784 
0.0146299 0.2742 0.301098 0.593744 0.061541 
0.770014 0.516855 0.786851 0.891001 0.599039 
0.273423 0.977436 0.796219 0.330589 0.624533 
0.233923 0.900605 0.129805 0.822316 0.840017 
0.556526 0.126639 0.324001 0.346319 0.785306 
0.828858 0.784573 0.464874 0.807088 0.892658 
0.0452337 0.526253 0.910748 0.355695 0.133311 
0.531151 0.0990163 0.22004 0.104293 0.844783 
0.956602 0.575998 0.720356 0.269271 0.574289 
0.716081 0.339344 0.777676 0.623179 0.897857 
0.0440433 0.927908 0.53757 0.258737 0.863928 
0.0221412 0.0211111 0.397959 0.66159 0.46536 
0.208367 0.395668 0.54568 0.211457 0.984625 
0.0883151 0.790059 0.453814 0.622621 0.676532 
0.32134 0.201836 0.255796 0.257251 0.150954 
0.029346 0.939652 0.720298 0.814747 0.269793 
0.984166 0.00808969 0.354949 0.0940854 0.561917 
0.830612 0.919494 0.515824 0.039727 0.170457 
0.748703 0.0593944 0.122127 0.258897 0.571519 
0.560665 0.470974 0.827289 0.981555 0.512705 
0.875645 0.998869 0.923676 0.928128 0.892764 
0.1125 0.621826 0.567255 0.709632 0.376277 
0.29009 0.787918 0.216461 0.942954 0.359382 
0.96058 0.426882 0.408706 0.116567 0.253487 
0.805518 0.946095 0.281575 0.040079 0.243614 
0.802643 0.0672336 0.476232 0.455798 0.826886 
0.454159 0.161124 0.702267 0.295963 0.576672 
0.00887347 0.696783 0.332833 0.505142 0.305946 
0.06895 0.192896 0.838719 0.337004 0.0028324 
0.123152 0.0395703 0.0874478 0.916665 0.317924 
0.312901 0.0805282 0.66091 0.53629 0.494109 
0.173991 0.193518 0.946022 0.812815 0.551254 
0.101158 0.282174 0.986611 0.626719 0.821959 
0.0290217 0.761909 0.94247 0.24848 0.224784 
0.360546 0.679839 0.0622282 0.665811 0.572265 
0.00736724 0.764669 0.782514 0.648845 0.927615 
0.579197 0.410537 0.899779 0.358409 0.297645 
0.923316 0.31149 0.389813 0.923244 0.839694 
0.201546 0.17036 0.272833 0.812704 0.982585 
0.932505 0.0492137 0.298564 0.618943 0.628625 
0.61565 0.468382 0.276331 0.563562 0.419513 
0.608116 0.942446 0.633967 0.3374 0.316575 
0.410899 0.207613 0.188336 0.619672 0.03343 
0.376999 0.149208 0.222092 0.458197 0.19998 
0.795321 0.392895 0.618406 0.755493 0.907713 
0.40357 0.714652 0.726737 0.766205 0.274167 
0.759192 0.261003 0.0383748 0.823397 0.602643 
0.0890735 0.614429 0.795722 0.937901 0.220087 
0.888202 0.980819 0.00437657 0.673554 0.982318 
0.917002 0.326889 0.115016 0.518492 0.899998 
0.624861 0.952999 0.50596 0.709542 0.0388312 
0.478977 0.244492 0.0156374 0.696853 0.342685 
0.895769 0.278271 0.169451 0.340092 0.563331 
0.387507 0.58536 0.0296742 0.966956 0.463004 
0.271643 0.755384 0.581345 0.0909346 0.752028 
0.482981 0.0407116 0.970327 0.0897203 0.216512 
0.333812 0.442392 0.664851 0.162106 0.452723 
0.0222882 0.674677 0.929696 0.332012 0.741175 
0.472408 0.132154 0.407025 0.283811 0.604761 
0.785116 0.597689 0.72081 0.0260188 0.227825 
0.694487 0.0250398 0.1111 0.727502 0.684838 
0.118743 0.601614 0.114976 0.197389 0.0734993 
0.744349 0.0199593 0.389885 0.698597 0.180972 
0.290609 0.83372 0.469811 0.466686 0.0218041 
0.0491062 0.0155899 0.59285 0.299682 0.521656 
0.0940535 0.377504 0.816565 0.40216 0.698746 
0.699965 0.530593 0.29913 0.400865 0.244899 
0.258858 0.792457 0.109624 0.447429 0.519957 
0.719478 0.928835 0.61807 0.622385 0.834766 
0.93884 0.384813 0.760289 0.320813 0.685826 
0.0528576 0.0100932 0.242065 0.0256182 0.730144 
0.334952 0.214969 0.444452 0.0973355 0.425458 
0.344637 0.462303 0.175046 0.894665 0.290708 
0.622898 0.0639783 0.0474485 0.238344 0.360949 
0.554376 0.0872452 0.724087 0.830688 0.72431 
0.252971 0.0116731 0.277449 0.894243 0.089098 
0.487043 0.902786 0.654518 0.330632 0.19704 
0.377726 0.688416 0.952305 0.70839 0.730563 
0.228304 0.44023 0.329252 0.649139 0.961391 
0.269942 0.258044 0.81642 0.649501 0.153573 
0.843573 0.924984 0.942474 0.0288456 0.983729 
0.131527 0.778288 0.0639389 0.333666 0.0407943 
0.962924 0.671034 0.945457 0.841604 0.314927 
0.964761 0.708277 0.855945 0.670732 0.229951 
0.279451 0.771031 0.336053 0.421579 0.907734 
0.166692 0.752215 0.751869 0.732018 0.336815 
0.842201 0.484088 0.640803 0.701278 0.960384 
0.815712 0.697388 0.4331 0.996691 0.280182 
0.462533 0.0758607 0.556922 0.38713 0.249594 
0.559392 0.744497 0.295869 0.0110201 0.8688 
0.705271 0.944957 0.901732 0.301114 0.789903 
0.459253 0.338986 0.0926963 0.511988 0.286605 
0.322347 0.443782 0.113692 0.834046 0.53722 
0.727856 0.120114 0.955998 0.941675 0.562402 
0.252035 0.268719 0.672806 0.697291 0.500418 
0.0808897 0.126621 0.876009 0.761718 0.37774 
0.94693 0.238591 0.433069 0.974025 0.526866 
0.237203 0.611809 0.293347 0.874991 0.791802 
0.235327 0.372969 0.331048 0.813165 0.308722 
0.153322 0.842732 0.140247 0.442609 0.0506295 
0.943917 0.0548672 0.918833 0.099816 0.91936 
0.041211 0.396524 0.912684 0.334432 0.761092 
0.488912 0.725833 0.455118 0.571413 0.615428 
0.956568 0.684244 0.353388 0.112391 0.0917664 
0.122238 0.983385 0.47586 0.0409666 0.777861 
0.529898 0.766233 0.620646 0.284526 0.756479 
0.128003 0.620206 0.568594 0.923044 0.399873 
0.97589 0.414412 0.840622 0.872903 0.590377 
0.818227 0.410432 0.448028 0.737343 0.603082 
0.354385 0.604064 0.564879 0.635473 0.44157 
0.153922 0.96993 0.778345 0.514616 0.0535243 
0.997271 0.0764035 0.681061 0.749449 0.803613 
0.562061 0.226021 0.801432 0.359725 0.490651 
0.481418 0.515522 0.729873 0.927875 0.86265 
0.552387 0.825741 0.774838 0.721904 0.297338 
0.878789 0.82342 0.640929 0.925694 0.890001 
0.344981 0.380137 0.721296 0.0414853 0.086506 
0.62324 0.0888949 0.607197 0.0991605 0.88362 
0.570303 0.304793 0.794457 0.102092 0.142988 
0.0806558 0.8932 0.91215 0.177092 0.128269 
0.990883 0.28183 0.974921 0.912407 0.562552 
0.987652 0.905898 0.502589 0.206227 0.535993 
0.0754738 0.356197 0.675425 0.958462 0.982383 
0.0451313 0.927997 0.473962 0.843838 0.828214 
0.315193 0.346685 0.779846 0.707183 0.620166 
0.309537 0.767012 0.704709 0.994655 0.554721 
0.582846 0.751379 0.507809 0.709425 0.362513 
0.610594 0.912739 0.188983 0.502144 0.224395 
0.46087 0.589238 0.20467 0.750584 0.415489 
0.262071 0.536779 0.321096 0.471876 0.243116 
0.0406086 0.698589 0.181737 0.0232647 0.119179 
0.535219 0.72528 0.85558 0.116331 0.338782 
0.239136 0.613594 0.0608225 0.440846 0.944619 
0.548416 0.626452 0.419367 0.638571 0.480343 
0.523762 0.0146604 0.560984 0.964305 0.874719 
0.860511 0.477406 0.147594 0.270802 0.0505933 
0.066129 0.323427 0.017031 0.815481 0.381455 
0.123845 0.106153 0.924032 0.488123 0.785513 
0.98928 0.777999 0.64444 0.709255 0.656949 
0.344121 0.265581 0.201146 0.363211 0.625515 
0.975736 0.658064 0.171694 0.148534 0.431938 
0.566573 0.714991 0.381308 0.916554 0.565262 
0.864103 0.121471 0.404102 0.175056 0.16249 
0.84594 0.898939 0.652918 0.0395638 0.443295 
0.381237 0.658241 0.435553 0.232825 0.996565 
0.815211 0.206676 0.527865 0.375403 0.218052 
0.347159 0.128976 0.0978876 0.74991 0.793582 
0.72374 0.208265 0.989813 0.721807 0.183341 
0.237699 0.955304 0.0489093 0.803642 0.743003 
0.0304099 0.772456 0.856509 0.74216 0.943094 
0.538224 0.70023 0.427576 0.526792 0.0520481 
0.863805 0.0502327 0.653664 0.688304 0.0731766 
0.760155 0.225357 0.509543 0.477818 0.809672 
0.413664 0.0919609 0.675806 0.053376 0.697462 
0.811477 0.885891 0.137287 0.61048 0.00188759 
0.0941945 0.607491 0.999082 0.25209 0.00453416 
0.572266 0.000462823 0.551517 0.607483 0.525711 
0.746922 0.445943 0.511993 0.313041 0.123837 
0.39497 0.472102 0.258877 0.969767 0.261173 
0.678061 0.312719 0.742454 0.432154 0.136414 
0.824792 0.243203 0.856016 0.391464 0.335968 
0.392054 0.601583 0.731334 0.88486 0.759503 
0.196728 0.330047 0.247028 0.336157 0.880714 
0.584482 0.587311 0.93035 0.797063 0.901123 
0.657859 0.117906 0.840994 0.0326128 0.511172 
0.639046 0.390636 0.656378 0.345312 0.629484 
0.282856 0.12144 0.0854107 0.29749 0.220104 
0.217543 0.852944 0.281635 0.0576947 0.998397 
0.205498 0.0457371 0.251622 0.156174 0.911362 
0.214946 0.335584 0.160314 0.0876388 0.623492 
0.798993 0.540309 0.642297 0.378946 0.099298 
0.0852776 0.72329 0.184698 0.194793 0.232918 
0.812005 0.0265907 0.733309 0.73598 0.224995 
0.0592677 0.566799 0.909907 0.0638153 0.108603 
0.373241 0.231772 0.684393 0.908274 0.70608 
0.631434 0.995137 0.292341 0.773267 0.115554 
0.762317 0.336858 0.0373224 0.861558 0.0125697 
0.564332 0.943392 0.909905 0.841175 0.88266 
0.523773 0.0333327 0.698004 0.562321 0.244752 
0.251561 0.677485 0.891809 0.990443 0.0918376 
0.737442 0.924097 0.785556 0.186331 0.472222 
0.715914 0.868579 0.936076 0.85706 0.667469 
0.906148 0.11392 0.390054 0.176304 0.0743723 
0.101425 0.631234 0.421997 0.27474 0.429726 
0.0149516 0.679053 0.499535 0.807484 0.202769 
0.719813 0.309147 0.363265 0.586599 0.609133 
0.766035 0.890171 0.841811 0.412217 0.550074 
0.948538 0.276671 0.590027 0.658205 0.727436 
0.0668576 0.987217 0.24628 0.804935 0.110785 
0.892286 0.21705 0.892758 0.429718 0.891742 
0.90029 0.437807 0.0539448 0.119661 0.329209 
0.736147 0.473941 0.667806 0.84367 0.173054 
0.480468 0.898117 0.525811 0.945985 0.93524 
0.111627 0.77137 0.773578 0.21029 0.875839 
0.901075 0.336461 0.890433 0.130631 0.287012 
0.92866 0.961057 0.703809 0.0759121 0.905364 
0.810801 0.324117 0.196957 0.282504 0.228857 
0.64143 0.864501 0.728532 0.0982725 0.764089 
0.679418 0.970394 0.592527 0.359423 0.275833 
0.196949 0.486111 0.736211 0.937916 0.897113 
0.0668545 0.876942 0.253485 0.586552 0.0233273 
0.430678 0.0130721 0.852327 0.504963 0.803207 
0.298012 0.651562 0.560982 0.492485 0.33375 
0.223889 0.0630578 0.997089 0.151804 0.236405 
0.572585 0.0526639 0.799478 0.594032 0.832493 
0.630363 0.779626 0.459503 0.436802 0.700019 
0.274526 0.911752 0.279678 0.294955 0.353804 
0.7446 0.715718 0.321433 0.991791 0.234897 
0.132675 0.299797 0.343856 0.761821 0.202166 
0.848289 0.299762 0.370132 0.80504 0.288489 
0.518766 0.740895 0.313092 0.598013 0.000169093 
0.19468 0.620997 0.366518 0.0807774 0.330839 
0.253902 0.552204 0.740895 0.173807 0.424563 
0.344541 0.325294 0.751735 0.16368 0.406234 
0.336012 0.367469 0.796136 0.926031 0.676987 
0.0252828 0.705932 0.93748 0.469261 0.0539755 
0.883523 0.512739 0.268889 0.832804 0.590013 
0.84229 0.125035 0.463978 0.271451 0.178732 
0.33351 0.486812 0.96179 0.560265 0.129825 
0.898891 0.321586 0.807284 0.130808 0.989848 
0.213871 0.609517 0.454127 0.515049 0.985723 
0.197072 0.123702 0.382045 0.762832 0.907905 
0.75672 0.640036 0.800329 0.508473 0.476393 
0.331151 0.508917 0.117618 0.983174 0.147244 
